CustomerId,Surname,CreditScore,Geography,Gender,Age
15758081,Repina,673,Spain,Male,39
15667476,Cox,477,Germany,Female,36
15738248,Lo,662,France,Female,37
15672152,Grant,850,Germany,Male,37
15673372,Stevenson,635,France,Female,58
15587611,Kauffmann,537,France,Male,59
15803415,Samsonova,579,France,Female,39
15715673,Niu,651,Spain,Female,46
15655648,Bock,610,France,Female,25
15763613,Barlow,581,France,Male,30
15660385,Stevenson,592,France,Male,39
15733261,Kung,688,Spain,Female,35
15796231,Nwankwo,681,France,Female,18
15624866,Brewer,658,Germany,Male,37
15623730,Ch'iu,792,France,Male,34
15668248,Quinn,528,Germany,Female,62
15694518,Kodilinyechukwu,624,Spain,Female,36
15638028,Ifeanyichukwu,562,Germany,Male,31
15795895,Yermakova,678,Germany,Male,36
15694376,Sullivan,705,Germany,Female,64
15669204,Grant,650,Germany,Male,23
15773779,Jacka,593,Spain,Female,46
15580682,Tsai,652,France,Female,40
15768530,Emery,554,Spain,Female,27
15672875,Piccio,584,Germany,Male,32
15617082,Sanders,516,France,Male,33
15760514,Sharp,789,Germany,Female,43
15761775,Myers,598,Germany,Male,20
15799964,Campbell,669,Germany,Female,30
15693906,Abbott,645,France,Female,24
15739514,Preston,659,France,Female,32
15756926,Atherton,833,Germany,Male,29
15770984,Fanucci,697,Spain,Female,40
15703979,Evans,580,Germany,Male,39
15801821,Cookson,691,France,Male,38
15711028,Nnachetam,534,France,Male,52
15791842,Johnstone,478,France,Female,32
15746127,Hort,572,France,Female,47
15663625,Johnson,501,France,Male,37
15604891,Zaytseva,624,Spain,Female,38
15589666,Sorokina,595,France,Female,39
15627881,Diehl,603,France,Male,30
15664895,Onuchukwu,602,France,Female,25
15676094,Osonduagwuike,500,France,Female,34
15761720,Mead,422,France,Male,41
15611961,Stewart,615,France,Male,35
15680167,Thomson,635,France,Female,78
15762543,Goliwe,711,France,Female,32
15658475,Lori,834,France,Male,36
15779743,Onwuamaeze,633,France,Female,44
15661532,Butusov,650,France,Female,31
15782360,Rogers,743,Germany,Male,65
15767908,Nicholson,567,France,Male,38
15677105,Rossi,706,Germany,Female,46
15641474,Hall,638,France,Male,46
15624451,Huddart,641,France,Female,38
15577985,Chinomso,574,France,Female,34
15571666,Shaw,642,Germany,Male,30
15783691,Hargreaves,722,Spain,Female,35
15671172,Swain,623,France,Male,23
15731760,Butcher,681,France,Male,25
15585599,Stone,530,France,Female,34
15784958,Allan,797,France,Female,55
15734524,Wang,653,France,Male,51
15614103,Colombo,850,Germany,Male,42
15794895,McKay,581,Spain,Male,34
15772381,Brient,589,Germany,Male,38
15710553,Yin,555,Germany,Male,48
15649292,Bellucci,748,France,Female,49
15792565,Duncan,745,France,Female,46
15718245,Pirozzi,730,France,Male,34
15703117,Findlay,565,France,Female,44
15758136,King,778,France,Male,37
15799932,Iweobiegbunam,812,France,Male,24
15633516,Tucker,526,France,Male,42
15622532,Izmailova,708,France,Female,47
15798960,Meng,680,France,Male,33
15698664,Liang,567,Spain,Male,43
15703614,Hutchinson,564,Spain,Male,48
15699195,Shen,709,France,Female,24
15710543,Okwuoma,629,France,Male,46
15695499,Chinwemma,510,France,Female,45
15622321,Golubova,506,France,Female,32
15715744,Schiavone,605,France,Male,39
15788151,Moore,650,Spain,Male,32
15687153,Graham,850,Germany,Male,49
15684958,Amadi,489,Germany,Male,38
15706116,McKay,659,Germany,Female,30
15740557,Fedorova,753,France,Female,43
15707291,Percy,477,Germany,Male,48
15583353,Floyd,610,Spain,Female,45
15761024,Long,619,France,Female,33
15630709,Castiglione,619,Germany,Female,31
15639590,Melendez,758,France,Female,30
15659399,Mazzi,516,Germany,Male,50
15567078,Kovaleva,789,France,Female,27
15696373,Gill,687,France,Female,44
15786617,Arcuri,485,Germany,Male,34
15657449,Chukwuma,446,Germany,Male,25
15672594,Stevenson,597,France,Female,60
15714240,Ponomarev,712,Spain,Male,74
15782144,Gilroy,522,France,Female,34
15665008,Sidorov,805,Germany,Female,26
15581733,Bates,781,France,Female,28
15751392,Fanucci,689,Spain,Female,57
15785815,Toscano,670,Germany,Male,31
15664214,Hearn,670,France,Male,33
15579996,Iroawuchi,524,Germany,Female,25
15675252,Martin,734,Spain,Female,39
15579617,Sinclair,489,France,Female,51
15593976,Swanson,578,Germany,Female,31
15716041,Chinomso,622,Spain,Male,39
15654489,Fomin,843,France,Female,38
15736302,McKay,687,France,Male,48
15805909,Bergamaschi,700,Spain,Male,28
15572762,Matveyeva,410,Germany,Female,50
15724632,Madukaego,537,France,Female,41
15670416,Ferri,780,France,Female,43
15749528,Achebe,652,Spain,Male,58
15578783,Mai,620,Germany,Male,35
15580719,Davis,697,France,Female,23
15656293,Davey,786,France,Male,35
15691875,Tsou,850,Germany,Female,39
15596870,Marino,749,Germany,Male,54
15780770,Kerr,445,France,Male,31
15751491,Hsiao,443,Germany,Male,50
15706200,Graham,637,Germany,Male,41
15808674,Ejikemeifeuwa,616,Germany,Female,45
15641411,Volkova,756,France,Female,23
15764661,Wang,644,France,Male,33
15689492,Benjamin,850,Germany,Male,41
15602405,Ryrie,703,Germany,Female,38
15610271,Andreev,684,Spain,Female,42
15791780,Ts'ao,706,Germany,Female,48
15589147,Frolov,580,Spain,Male,61
15756975,Montemayor,777,Spain,Female,35
15729582,Fu,676,Germany,Male,48
15742971,Whitehead,708,France,Female,44
15568046,Izuchukwu,809,France,Male,24
15694890,Lai,588,France,Male,38
15736963,Herring,623,France,Male,43
15646490,Duffy,537,Spain,Male,42
15607314,Chiefo,536,Spain,Male,53
15576745,Fyodorov,769,France,Male,48
15669606,Chu,690,France,Male,33
15737832,Robertson,771,Spain,Male,45
15681990,Palmerston,497,Germany,Male,24
15758050,Madukwe,622,Spain,Male,37
15787848,Chinedum,602,Spain,Male,30
15713594,French,543,France,Female,32
15588186,Polyakov,520,Spain,Male,45
15786739,Clements,669,France,Male,37
15699467,Connor,631,Spain,Female,41
15680706,Balashov,537,Germany,Male,48
15645717,Avdeeva,732,France,Male,62
15748597,Chester,844,Spain,Male,56
15773709,Hung,838,Spain,Male,35
15629787,Tu,652,France,Male,27
15661007,Thompson,660,France,Male,33
15686812,Jones,692,Spain,Female,44
15754113,Li,588,France,Female,35
15749489,Denisova,533,Germany,Female,22
15574352,Clogstoun,850,France,Male,43
15701281,Tan,511,France,Male,27
15811985,Power,530,Spain,Male,44
15713505,Harriman,554,France,Male,31
15685653,Benson,585,Germany,Female,40
15758831,Thornton,754,France,Male,39
15618774,White,474,France,Male,54
15764448,Mackenzie,837,Germany,Male,35
15611024,Kalinina,567,France,Female,23
15738220,Bennet,800,Spain,Male,38
15805764,Hallahan,646,France,Male,18
15580487,Martin,627,Germany,Male,38
15675787,Rivera,505,France,Male,26
15583580,Chiawuotu,566,Germany,Female,35
15780654,Sergeyev,619,Germany,Female,33
15695034,Christie,757,France,Female,44
15805671,Louis,648,France,Male,32
15790658,Iqbal,621,Spain,Male,42
15578648,Marino,543,Germany,Male,49
15734987,Robertson,658,France,Female,43
15721740,Pai,633,Germany,Male,50
15641822,Barese,648,France,Female,19
15765650,Chigolum,501,Germany,Male,40
15788556,Trouette,683,France,Female,42
15576550,Ugochukwu,619,Spain,Female,38
15622230,Cribb,705,France,Female,35
15653937,McIntyre,638,Germany,Female,53
15743538,Pickering,710,France,Female,31
15591740,Fletcher,590,France,Female,54
15650086,Uchenna,725,France,Male,43
15718773,Pisano,638,France,Female,32
15615140,Corson,791,France,Male,36
15644361,Hooper,702,France,Female,40
15774536,He,607,France,Female,32
15618661,Chidubem,535,France,Male,30
15605020,Schofield,651,France,Male,45
15762134,Liang,506,Germany,Male,59
15685279,Somadina,511,Spain,Female,57
15582849,McIntosh,757,France,Female,51
15655410,Hinton,768,Germany,Male,49
15649129,Sal,757,France,Male,32
15702380,De Luca,663,Spain,Male,64
15759067,Bromby,537,Germany,Female,37
15683027,Chang,570,Germany,Male,29
15597487,Hunter,850,France,Female,35
15763256,Sheppard,661,Germany,Female,64
15620111,Fan,659,France,Male,54
15623053,Muir,454,Spain,Male,40
15595592,Lai,708,France,Female,59
15740072,Padovesi,720,France,Female,37
15778005,Kemp,785,France,Female,39
15583278,Greece,743,Spain,Female,36
15601263,Young,493,Spain,Female,48
15709222,Chukwueloka,557,Spain,Male,34
15713949,Woods,850,France,Male,40
15717706,Forbes,799,France,Female,32
15756071,Kang,756,France,Male,34
15696564,Nweke,752,France,Male,38
15657637,Ts'ui,696,Spain,Female,36
15755863,Milano,630,Spain,Female,49
15719858,Chao,659,Spain,Female,38
15688876,Wan,685,Spain,Male,39
15698528,Napolitani,599,Spain,Female,31
15770345,Kovaleva,559,Spain,Female,31
15761506,Russell,615,Spain,Male,19
15716619,Chiebuka,580,Germany,Female,36
15788367,Ellis,487,Spain,Male,44
15709451,Gordon,646,Germany,Female,35
15640421,Conway,811,France,Female,35
15580068,Buccho,526,Spain,Male,35
15677123,Aksyonova,767,Spain,Male,37
15619801,Batty,548,France,Female,33
15582246,Rowe,737,Spain,Female,45
15711843,Pisani,613,Germany,Male,40
15680046,Onochie,711,Spain,Male,36
15804131,Farmer,850,Spain,Female,53
15722611,Cameron,752,France,Female,53
15729224,Jennings,710,France,Female,37
15811588,Eluemuno,664,Spain,Female,53
15702138,Swift,510,France,Female,22
15749799,Pisani,577,France,Female,34
15752885,Nnonso,529,France,Male,42
15674932,Cameron,757,Spain,Female,44
15743828,Stevens,691,France,Male,41
15642022,Zito,621,Spain,Male,34
15746461,Taylor,709,Spain,Male,35
15809991,Ferrari,756,Spain,Male,19
15787322,Yeh,788,France,Female,41
15575498,Gould,705,France,Female,39
15691387,Agafonova,483,France,Male,29
15765457,Fowler,719,Spain,Male,35
15666173,Chidumaga,793,Germany,Female,32
15627377,Sabbatini,593,France,Male,41
15656683,Johnson,551,France,Male,52
15679810,Chapman,690,France,Male,39
15606310,Birk,823,France,Male,71
15756871,Capon,512,Spain,Male,39
15610002,Chidubem,802,Spain,Male,41
15567802,Childs,450,Spain,Female,34
15745452,Sun,651,Germany,Male,41
15617252,Lung,697,France,Female,33
15753248,Tao,611,France,Male,28
15610755,Napolitano,643,France,Female,33
15662238,Davis,822,France,Male,37
15799186,Sagese,632,France,Male,38
15686941,Hutchinson,575,Spain,Female,26
15601172,Nelson,672,France,Male,31
15723858,Schiavone,517,Spain,Male,39
15615896,Chienezie,621,Spain,Male,39
15737647,Obioma,775,Germany,Female,77
15582841,Butusov,600,France,Male,29
15760090,Pisano,640,France,Male,28
15588587,Stetson,752,France,Female,36
15683157,Waring,613,France,Male,26
15694209,Fanucci,484,France,Female,32
15655875,Thao,511,France,Female,33
15805704,Murphy,745,France,Female,32
15744789,McConnell,786,Spain,Female,32
15799357,Armfield,727,France,Male,35
15726153,Fanucci,622,France,Male,31
15713346,Panina,794,France,Male,24
15665053,Nixon,636,Spain,Male,52
15592379,Walker,741,Spain,Female,42
15692599,Chiemela,687,France,Male,34
15620758,Martel,660,Spain,Male,30
15637428,Briggs,660,France,Male,35
15808389,Iheatu,617,France,Female,79
15807003,Jennings,762,France,Male,32
15702912,Ch'en,752,Spain,Female,35
15590623,Kovalyov,561,Spain,Male,34
15728078,Yeh,609,France,Male,26
15708256,Chien,803,France,Male,28
15582335,Brown,556,France,Female,40
15649150,Buddicom,531,France,Female,53
15691647,McGregor,411,France,Female,35
15668270,Thompson,587,Germany,Female,44
15624820,Ross,683,Spain,Male,56
15736254,Ch'ang,654,France,Male,29
15720814,Warren,670,Germany,Female,36
15642997,Uspenskaya,655,France,Female,36
15693200,King,752,France,Female,36
15624596,Trentini,534,France,Female,23
15807167,Konovalova,635,France,Male,42
15660301,Dellucci,491,Germany,Male,70
15593094,Goddard,516,France,Male,27
15618239,Neumann,530,France,Female,48
15574137,Ch'in,687,Spain,Male,35
15614740,Walters,684,France,Female,41
15574071,Muravyova,706,Germany,Male,23
15671148,Barry,490,Germany,Male,33
15721921,Woolnough,796,France,Male,44
15717995,Keen,849,France,Male,27
15632050,Liebe,779,France,Female,41
15647111,White,794,Spain,Female,22
15759991,Hunter,748,Spain,Male,36
15790204,Myers,663,Spain,Female,22
15686780,Rogova,645,Spain,Female,55
15640491,Raff,464,France,Female,33
15783225,Cocci,737,France,Male,54
15734438,Kanayochukwu,590,France,Female,29
15688760,Obialo,522,Germany,Female,37
15768124,Liu,648,France,Female,34
15661330,Gilbert,754,France,Male,37
15781272,Coles,669,France,Male,50
15573888,Ponomaryov,648,Germany,Female,43
15575858,Bergamaschi,763,France,Male,40
15645937,Guerin,790,Spain,Male,32
15702337,Sinclair,581,France,Male,37
15764537,Dominguez,703,France,Male,43
15619616,Costa,571,France,Female,33
15585133,Wei,657,Spain,Female,27
15573971,Mills,737,France,Male,44
15579433,Pugh,793,Spain,Male,29
15777045,Price,783,Spain,Female,44
15611580,Wood,751,Spain,Male,33
15614778,Robertson,579,France,Male,31
15771750,Sawtell,655,Germany,Female,36
15593280,Yuryeva,614,Germany,Male,43
15569274,Pisano,678,Germany,Male,49
15654408,Kharitonova,562,Spain,Male,41
15657468,Simmons,711,Germany,Female,53
15614213,Muramats,620,France,Male,37
15589869,Tang,437,France,Male,49
15693205,Peng,691,Germany,Female,41
15797113,Bevan,552,Spain,Female,34
15676958,Zito,765,Germany,Male,34
15739592,Sokolov,707,Germany,Female,51
15656263,Teng,764,Spain,Male,29
15636872,Amadi,585,France,Female,32
15589435,Davide,784,France,Male,31
15640464,Parkes,605,France,Male,41
15723851,Mazzanti,699,Spain,Male,40
15722122,Findlay,544,France,Female,40
15696852,Hsu,803,France,Female,32
15634936,Chukwukadibia,735,France,Male,41
15575935,Baxter,673,France,Male,59
15634491,Kung,652,France,Male,30
15628530,Booth,694,France,Male,42
15678720,Evans,741,France,Female,44
15627999,Kung,590,Spain,Male,30
15571244,Tung,809,Spain,Female,33
15739931,Yuan,523,France,Male,34
15806256,Jackson,540,France,Male,48
15787258,Ross,596,Spain,Female,29
15706463,Yang,597,France,Female,36
15691004,Yu,407,Spain,Male,37
15792228,Onwumelu,748,France,Male,60
15733447,Gay,562,France,Female,51
15679062,Morrison,734,Germany,Female,47
15594409,Belov,710,France,Male,45
15613816,Mao,539,Spain,Female,39
15681991,Walsh,542,France,Male,32
15796074,Bruno,717,France,Female,36
15625941,Gray,682,Spain,Female,50
15615016,Maurer,515,France,Male,33
15748414,Chiang,526,Spain,Female,33
15751203,Cattaneo,702,France,Male,26
15662658,Grieve,651,Germany,Male,34
15574868,Lowell,792,Germany,Male,36
15790282,Trentino,817,Germany,Male,58
15762927,Sung,674,Germany,Female,36
15803456,Yen,641,France,Female,40
15771857,Philipp,513,Spain,Male,39
15700601,Dynon,561,France,Male,34
15569670,Alexeyeva,627,Germany,Male,30
15772341,Hs?eh,682,Germany,Male,81
15661548,Ferri,683,France,Female,29
15787597,Hsu,420,Germany,Female,31
15806913,Bishop,670,France,Female,54
15804862,Toscani,505,Germany,Male,43
15792986,T'ao,580,Germany,Male,24
15625632,Philip,577,France,Male,36
15727703,Li Fonti,773,Germany,Male,34
15606273,Rene,616,France,Male,37
15799652,Daigle,763,France,Female,38
15715047,Joshua,640,Spain,Male,43
15784687,Simmons,592,France,Male,36
15615322,Jamieson,528,Spain,Male,43
15722072,Hou,630,France,Male,53
15646784,Cochran,529,France,Female,31
15644692,Bibb,546,France,Female,47
15670354,Jen,753,France,Female,62
15716357,Corran,772,Spain,Female,39
15786717,He,567,France,Male,36
15771383,Loggia,628,Germany,Female,45
15649793,Lovely,658,France,Male,20
15731543,Becker,679,Spain,Male,58
15684516,Plascencia,629,Spain,Male,34
15677249,Somadina,731,Spain,Male,42
15581525,Walker,775,Germany,Male,33
15628420,Alekseeva,660,Spain,Male,33
15600478,Watson,752,France,Male,39
15594502,Zotov,655,France,Male,37
15784361,Williamson,543,Spain,Female,46
15767626,Carpenter,811,France,Male,42
15632521,Cattaneo,689,Germany,Male,45
15665088,Gordon,531,France,Female,42
15652084,Boni,515,France,Male,40
15574761,Lynch,466,France,Female,41
15729515,McCarthy,782,France,Male,36
15682070,Davies,611,France,Male,64
15743817,Hargreaves,621,Germany,Male,40
15572158,Blackburn,604,Spain,Male,41
15584477,K?,655,Spain,Female,35
15614893,Meng,689,Spain,Male,38
15665963,Cattaneo,681,Spain,Male,30
15612524,Hunt,643,Germany,Male,41
15596962,Owens,617,France,Female,24
15744942,Steele,638,Spain,Female,55
15573278,Kennedy,743,France,Male,39
15717056,Pan,828,Germany,Female,25
15795881,Alexander,776,Spain,Male,35
15758939,Bray,540,Germany,Male,35
15792250,Nnabuife,616,Germany,Female,45
15740406,Padovesi,628,Germany,Male,38
15768137,Bray,667,Spain,Female,23
15569120,Lucas,615,France,Male,30
15723721,Tinline,543,France,Male,30
15777122,Esomchi,553,France,Female,31
15742681,Liao,554,Germany,Male,26
15582090,Iroawuchi,684,Spain,Female,36
15711254,Retana,452,France,Female,35
15775067,Fang,606,France,Male,47
15602851,Ozioma,629,France,Male,40
15802857,Robson,659,Spain,Female,33
15701175,Bruno,493,France,Female,33
15783019,Price,794,France,Female,62
15728912,Swanson,554,France,Female,44
15585580,Chang,796,Germany,Female,52
15583480,Morgan,807,France,Female,36
15620341,Nwebube,500,Germany,Male,44
15613886,Trevisan,722,Spain,Male,43
15792916,Ositadimma,559,Spain,Female,40
15710408,Cunningham,584,Spain,Female,38
15598695,Fields,834,Germany,Female,68
15649354,Johnston,754,Spain,Male,35
15737556,Vasilyev,590,France,Male,43
15671610,Hooper,740,France,Male,36
15625092,Colombo,502,Germany,Female,57
15741032,Tsao,733,France,Male,48
15750014,Chikere,755,Germany,Female,37
15784761,Ballard,554,Spain,Female,46
15768359,Akhtar,534,France,Male,36
15805769,O'Loughlin,656,Spain,Male,33
15719508,Davis,575,Germany,Male,49
15609011,Barry,480,Spain,Male,47
15703106,K'ung,575,France,Male,40
15626795,Gorman,672,France,Female,40
15773731,John,758,Spain,Female,35
15756196,Tsou,682,France,Male,50
15687903,Okonkwo,501,France,Female,29
15777599,Esposito,746,Germany,Male,34
15754577,Boni,556,France,Female,51
15584113,Pratt,823,Germany,Female,53
15669589,Page,491,Germany,Female,68
15632793,Wilkinson,638,France,Female,29
15711130,Tseng,734,France,Male,45
15615254,Clark,555,France,Male,40
15720583,Finch,745,Germany,Female,44
15780432,Shen,728,France,Male,37
15673223,Hou,626,France,Male,44
15807989,Wall,681,Germany,Male,37
15761168,Manna,478,France,Female,38
15651272,Reyes,709,France,Male,38
15812832,Jideofor,562,Germany,Male,33
15680517,Sal,769,Germany,Female,34
15750569,Iweobiegbunam,684,Germany,Female,46
15690743,Shao,536,France,Female,61
15627741,Heath,631,Germany,Female,29
15712121,Chidimma,657,Spain,Male,34
15805429,Murray,699,Germany,Male,59
15814923,Sullivan,606,Spain,Male,38
15589230,Wu,612,France,Female,63
15775490,Downie,660,France,Female,38
15749727,Chukwufumnanya,829,Spain,Male,50
15619238,Allan,567,Spain,Male,29
15593468,Findlay,850,France,Female,33
15718454,Ch'eng,712,Spain,Female,44
15789498,Miller,562,France,Male,30
15744691,Tsai,755,France,Female,29
15708289,Graham,793,Spain,Male,25
15790412,Norton,471,Spain,Male,26
15741416,Yegorov,707,France,Male,42
15598894,Holt,784,Spain,Male,38
15663294,Kao,703,France,Male,32
15572728,Ross,704,Spain,Male,36
15706729,Hsiao,662,France,Male,38
15674433,Allan,636,Germany,Female,28
15641170,Liang,640,Spain,Male,36
15806284,Briggs,739,Spain,Male,31
15690958,Cantrell,767,Germany,Male,23
15606386,Wang,753,Germany,Female,46
15682322,Aksenov,714,France,Male,37
15579915,Glennon,707,France,Male,29
15681928,Yancy,577,France,Female,35
15734005,Mazzi,633,France,Female,42
15650432,Liu,849,Germany,Male,41
15592578,Nucci,614,Spain,Female,41
15671243,Y?,558,France,Female,47
15775709,Nucci,832,France,Female,27
15702631,Tang,567,France,Female,26
15602282,Kao,587,Germany,Female,45
15717879,Chen,712,Spain,Female,79
15740878,Yao,655,Spain,Female,29
15794468,Tsou,641,France,Female,42
15773277,Barnes,676,France,Male,35
15572657,H?,472,France,Male,29
15800295,Cruz,644,Germany,Male,34
15672397,Smith,598,France,Male,38
15684921,Onuchukwu,792,Spain,Male,25
15720676,Bukowski,700,France,Female,37
15731829,Simmons,616,France,Male,34
15732672,Stewart,743,Spain,Male,35
15692406,Gow,427,France,Male,37
15764405,Williams,731,France,Male,29
15757537,Francis,610,France,Female,31
15793307,Calabresi,724,Spain,Female,41
15660679,Chimaobim,653,Spain,Female,38
15666856,Chikwendu,774,France,Male,49
15687372,Padovesi,547,Germany,Male,49
15667289,Henderson,719,Spain,Male,50
15624641,Kharlamova,740,Spain,Male,43
15734610,Onio,543,France,Male,42
15631882,Yeh,688,Germany,Male,45
15642709,Feng,474,France,Female,30
15811026,Norman,505,Germany,Male,43
15596303,White,688,France,Female,39
15787255,Manfrin,650,Germany,Female,55
15617166,Ritchie,610,France,Male,37
15742442,Udegbulam,705,Spain,Female,46
15758692,Kao,669,France,Female,29
15568238,Diaz,650,Spain,Male,20
15730353,Olisaemeka,550,Germany,Male,29
15731555,Ross-Watt,595,Germany,Female,45
15582404,Miller,572,Spain,Female,26
15721462,Shubin,622,Spain,Female,58
15632899,Nwankwo,662,Spain,Male,20
15808526,Cartwright,783,Germany,Female,58
15694349,Ngozichukwuka,714,Spain,Male,44
15718465,Sadler,671,Germany,Male,51
15682995,Azuka,600,France,Female,32
15584776,Shen,847,Spain,Female,37
15777772,Whittaker,650,Spain,Male,55
15576156,Abazu,710,Spain,Female,28
15646756,Murphy,682,France,Female,33
15742886,Ford,642,France,Male,26
15586135,Gratwick,536,Spain,Female,28
15616152,Pai,754,France,Female,47
15721460,Lorenzo,678,France,Male,60
15727317,Brady,533,Germany,Female,49
15649536,Wong,741,Germany,Male,38
15754929,Douglas,757,France,Male,31
15572051,Kennedy,721,France,Male,40
15668142,Chang,700,France,Male,37
15701176,Brown,663,France,Male,26
15708422,Hsiung,677,Spain,Female,35
15655632,MacDonald,655,France,Male,27
15744606,Davidson,832,Spain,Male,29
15612140,Milano,721,Spain,Female,46
15656086,Bovee,542,Spain,Male,54
15655298,Lewis,654,Spain,Female,54
15644796,Dyer,821,Spain,Female,38
15726250,Hsia,508,France,Female,38
15764432,Hicks,588,Germany,Female,42
15631721,Millar,691,Germany,Male,38
15707479,Fan,664,France,Male,40
15579826,Young,439,France,Female,66
15668104,Kerr,479,Spain,Male,37
15641604,Frolova,850,France,Female,55
15587240,Vasilyev,518,France,Male,40
15680767,Sabbatini,717,Germany,Female,64
15601594,Ifeanacho,698,France,Female,51
15589969,Capon,850,France,Male,34
15703728,Chieloka,700,Spain,Male,47
15617790,Hanson,626,France,Female,29
15662500,Ts'ao,774,Spain,Male,32
15778526,Bradshaw,719,Spain,Female,48
15670584,Nkemakolam,646,Spain,Male,31
15748069,Clunie,485,France,Female,25
15680597,Cover,784,Germany,Male,38
15628992,Esposito,850,Germany,Male,32
15719624,Hodgson,669,France,Female,38
15812767,Harvey,731,Spain,Male,70
15689201,Dobie,721,France,Female,49
15614716,Okwudilichukwu,515,France,Female,37
15683618,Dyer,774,France,Female,35
15799631,Chase,585,Spain,Male,36
15692259,Baresi,695,France,Female,29
15590966,Lo,729,Germany,Female,42
15656426,Tyler,713,France,Female,42
15675256,Ts'ui,555,Spain,Male,33
15751185,Aparicio,699,Spain,Female,50
15789582,Macleod,587,France,Male,55
15651103,Sal,762,Spain,Female,69
15672299,Yeh,510,France,Male,44
15772250,Udegbunam,842,Spain,Male,46
15763922,Alexandrov,608,France,Male,31
15633870,Ozioma,850,France,Female,36
15624323,Atkins,642,France,Male,36
15688612,Campos,850,France,Male,33
15694644,Wood,455,Spain,Female,43
15587174,Kerr,726,France,Male,29
15579559,Chienezie,544,Spain,Male,30
15775430,Tsou,651,Germany,Male,31
15623695,McKinnon,814,France,Female,31
15760849,Nwachukwu,537,France,Male,39
15813095,Nwebube,553,France,Male,37
15705281,Burt,800,Spain,Male,38
15812594,Ross,791,France,Male,34
15626322,Lees,699,Spain,Female,29
15723105,Feetham,756,France,Female,28
15588449,Chuang,591,Spain,Female,27
15794849,Aitken,850,Germany,Male,22
15620000,Chambers,760,Germany,Male,34
15799720,Coburn,569,Spain,Male,43
15711287,Ahmed,661,Spain,Female,35
15613102,Ogochukwu,670,France,Female,31
15621440,Soto,694,France,Male,38
15677146,Obiajulu,728,France,Female,28
15801169,Yegorova,764,Germany,Female,39
15722425,Lucchese,639,France,Male,32
15682421,Talbot,683,France,Female,30
15691910,Lu,663,Spain,Male,30
15721779,Arnold,826,Spain,Male,41
15579548,Nicholson,735,Spain,Male,36
15681075,Chukwualuka,682,France,Female,58
15607884,Wallace,663,France,Female,39
15767757,Pisano,562,Spain,Female,29
15791550,Kelly,696,France,Male,27
15658589,Brady,850,Spain,Male,38
15670822,Palmer,719,France,Female,22
15629744,Tan,804,France,Female,71
15660768,L?,604,France,Male,40
15726310,Mordvinova,782,Spain,Female,27
15641298,Corones,512,Germany,Male,42
15625675,Clements,569,France,Male,36
15713354,Morrice,597,Germany,Female,22
15633866,Hsiung,753,Germany,Male,30
15704231,Barrett,430,France,Female,33
15735400,Kanayochukwu,756,France,Male,28
15632826,Tardent,493,France,Male,38
15751022,Bowhay,777,Germany,Female,37
15664737,Lei,779,Spain,Female,38
15681126,Baker,702,Spain,Female,38
15738954,Pisano,551,France,Male,35
15662263,Castillo,749,Germany,Male,22
15621611,Gibson,742,Germany,Male,55
15783752,Lindsay,752,Germany,Male,29
15709474,Macnamara,740,Germany,Female,57
15701280,Romano,576,France,Male,24
15671104,Aksakova,637,Spain,Male,43
15796434,Farnsworth,724,France,Male,28
15781505,Giordano,685,France,Male,20
15625819,Arnold,625,France,Female,38
15753174,Thompson,571,Germany,Male,37
15654067,Koch,584,Spain,Female,29
15724719,Jones,550,France,Female,22
15624695,Otitodilinna,662,Spain,Female,72
15718216,Fleetwood-Smith,803,Spain,Male,43
15586300,Chinonyelum,615,France,Male,66
15783349,Montague,481,Spain,,39
15725767,Milani,701,France,Male,23
15791925,Palermo,751,France,Male,29
15793585,Anderson,675,France,Male,35
15576641,Crawford,733,Germany,Male,40
15749519,Lin,822,France,Male,38
15684960,Yewen,559,France,Female,46
15591286,Simmons,731,Germany,Female,49
15668323,Mbadiwe,678,France,Female,41
15608528,Munro,645,France,Female,68
15645184,Graham,701,France,Male,29
15702566,Lombardo,554,Spain,Male,26
15660840,Kalinin,723,France,Male,30
15750811,Woodward,766,Germany,Male,44
15733842,Pirozzi,597,France,Female,24
15581526,Iweobiegbulam,574,France,Male,41
15662751,Piazza,655,Germany,Female,40
15684319,Baranova,780,Germany,Female,37
15702190,Fan,672,Spain,Male,43
15588517,Sun,717,France,Male,38
15801863,Marino,521,France,Female,32
15584271,Donaldson,633,France,Male,59
15700366,Burton,669,France,Male,39
15804038,Quinn,740,France,Male,44
15720820,Sabbatini,462,Germany,Female,24
15743759,Brooks,619,France,Male,39
15749947,Black,665,France,Female,44
15670496,Schwartz,655,Spain,Female,27
15746664,Ts'ui,463,Spain,Male,20
15745533,Sargent,799,France,Female,63
15761497,Udinesi,713,Spain,Female,48
15628600,Lee,807,Germany,Female,31
15627002,Taylor,728,France,Male,38
15614635,Kepley,582,France,Male,52
15731281,Ozuluonye,704,Germany,Female,35
15814022,Lassetter,714,France,Female,26
15659194,Mishina,628,France,Male,30
15745030,Trevisano,809,Germany,Male,41
15691817,Iloerika,547,Spain,Female,44
15707488,Tan,560,France,Female,27
15784700,Chikelu,811,France,Male,31
15710397,Lin,584,France,Male,26
15687648,Nicholson,691,France,Male,28
15732281,Ugoji,680,Germany,Male,34
15607230,Michel,588,Germany,Male,33
15567630,Bruce,721,Germany,Male,40
15587507,Feng,850,France,Male,47
